irasas,R,klase,ritmas,RR_pre,RR_post,RR_vid,RR_sant,R_ecg,P_on,P_peak,P_off,QRS_on,QRS_off,T_on,T_peak,T_off,T_tipas,rastas,PR,QRS,QT,QTc,P_amp,T_amp,ST,QRS_max,QRS_min,P_yra
222,204820.0,A,(N,538.8888888888889,1061.111111111111,791.6666666666667,0.6807017543859649,204820.0,204753.0,204757.0,204790.0,204804.0,204824.0,204830.0,204879.0,204946.0,5.0,True,141.66666666666666,55.55555555555555,394.44444444444446,537.3239875373582,-0.07,0.1449999999999999,0.0699999999999999,0.61,-0.215,1.0
219,303429.0,A,(N,788.8888888888889,930.5555555555557,1015.2777777777776,0.7770177838577292,303429.0,,,,303410.0,303443.0,303497.0,303526.0,303557.0,1.0,True,,91.66666666666666,408.3333333333333,459.7343078374909,,-0.4100000000000001,-0.09,2.48,-0.09,0.0
232,33252.0,A,(SBR,719.4444444444445,719.4444444444445,906.111111111111,0.793991416309013,33253.0,33172.0,33189.0,33203.0,33234.0,33293.0,33324.0,33354.0,33425.0,5.0,True,172.22222222222223,163.88888888888889,530.5555555555555,625.5070872972713,-0.035,0.295,0.005,0.775,-0.39,1.0
232,627012.0,A,(SBR,733.3333333333333,736.1111111111112,740.2777777777778,0.9906191369606002,627014.0,626923.0,626939.0,626948.0,627002.0,627021.0,627091.0,627118.0,627157.0,0.0,True,219.44444444444443,52.77777777777778,430.5555555555556,502.780568104317,-0.01,0.24,-0.2,0.72,-0.44,1.0
232,457564.0,A,(SBR,727.7777777777777,716.6666666666666,963.6111111111112,0.7552608820985874,457565.0,,,,457544.0,457578.0,457628.0,457664.0,457703.0,0.0,True,,94.44444444444444,441.6666666666666,517.7203406715233,,0.225,-0.1149999999999999,0.83,-0.495,0.0
232,247947.0,A,(SBR,733.3333333333333,716.6666666666666,728.0555555555555,1.007249141549027,247955.0,,,,247939.0,247972.0,248023.0,248047.0,248097.0,5.0,True,,91.66666666666666,438.88888888888886,512.511804906336,,0.17,0.1,0.5449999999999999,-0.3299999999999999,0.0
209,220883.0,A,(SVTA,386.1111111111112,391.6666666666667,378.33333333333337,1.0205580029368575,220884.0,,,,220872.0,220891.0,220931.0,220957.0,220981.0,0.0,True,,52.77777777777778,302.77777777777777,487.26795088045327,,0.1699999999999999,-0.06,1.54,-0.575,0.0
207,637628.0,A,(SVTA,491.6666666666666,505.55555555555554,503.6111111111112,0.9762824048538332,637626.0,637518.0,637519.0,637571.0,637609.0,637649.0,,637650.0,637688.0,2.0,True,252.77777777777777,111.1111111111111,219.44444444444443,312.9602699565062,0.62,0.095,0.295,0.075,-1.18,1.0
232,427111.0,A,(SBR,766.6666666666667,733.3333333333333,1309.4444444444446,0.5854900296987696,427112.0,,,,427094.0,427126.0,427183.0,427219.0,427253.0,0.0,True,,88.88888888888889,441.6666666666666,504.4188793028087,,0.24,-0.06,0.6699999999999999,-0.39,0.0
209,234817.0,A,(N,469.44444444444446,677.7777777777778,621.1111111111111,0.7558139534883721,234818.0,,,,234802.0,234825.0,234854.0,234882.0,234919.0,0.0,True,,63.888888888888886,325.0,474.3416490252569,,0.365,-0.075,1.285,-0.585,0.0
232,88485.0,A,(SBR,727.7777777777777,725.0,990.5555555555557,0.734716769489624,88487.0,88396.0,88415.0,88424.0,88470.0,88521.0,88557.0,88588.0,88628.0,0.0,True,205.55555555555557,141.66666666666666,438.88888888888886,514.4642379000043,0.0249999999999999,0.25,0.0249999999999999,0.605,-0.42,1.0
232,306995.0,A,(SBR,691.6666666666666,755.5555555555555,835.5555555555557,0.8277925531914893,306996.0,306921.0,306934.0,306949.0,306974.0,307035.0,307070.0,307101.0,307135.0,0.0,True,147.22222222222223,169.44444444444446,447.22222222222223,537.7432307710358,0.06,0.295,0.0,0.7050000000000001,-0.3249999999999999,1.0
232,399025.0,A,(SBR,738.8888888888889,736.1111111111112,1147.2222222222222,0.6440677966101696,399027.0,,,,399004.0,399040.0,399052.0,399105.0,399172.0,0.0,True,,100.0,466.6666666666667,542.896714030637,,-0.025,-0.115,0.7,-0.43,0.0
220,557974.0,A,(N,633.3333333333333,494.44444444444446,831.9444444444443,0.7612687813021702,557975.0,,,,557968.0,557982.0,558018.0,558067.0,558085.0,0.0,True,,38.88888888888889,325.0,408.3825605844031,,0.56,0.03,2.385,-1.21,0.0
232,415115.0,A,(SBR,730.5555555555555,738.8888888888889,1242.7777777777778,0.5878408582923558,415117.0,,,,415099.0,415130.0,415197.0,415224.0,415260.0,0.0,True,,86.11111111111111,447.22222222222223,523.2349572112172,,0.1949999999999999,-0.08,0.64,-0.425,0.0
232,601890.0,A,(SBR,752.7777777777777,736.1111111111112,970.2777777777776,0.7758373890638419,601891.0,601800.0,601811.0,601820.0,601868.0,601899.0,601963.0,601994.0,602025.0,0.0,True,188.88888888888889,86.11111111111111,436.1111111111112,502.6477658835912,-0.0199999999999999,0.27,-0.1999999999999999,0.785,-0.385,1.0
232,590008.0,A,(SBR,761.1111111111111,733.3333333333333,959.7222222222224,0.793053545586107,590009.0,589918.0,589931.0,589941.0,589995.0,590017.0,590085.0,590112.0,590149.0,0.0,True,213.88888888888889,61.11111111111111,427.77777777777777,490.3364619363917,0.03,0.3,-0.1299999999999999,0.855,-0.38,1.0
222,270956.0,A,(NOD,552.7777777777778,408.3333333333333,718.3333333333333,0.7695282289249809,270956.0,270885.0,270897.0,270920.0,270950.0,270962.0,,270996.0,271051.0,3.0,True,180.55555555555557,33.333333333333336,280.55555555555554,377.3493317157021,0.215,0.125,0.0399999999999999,0.765,-0.0549999999999999,1.0
220,455758.0,A,(N,775.0,936.1111111111112,881.9444444444446,0.8787401574803149,455759.0,,,,455748.0,455770.0,455799.0,455853.0,455885.0,0.0,True,,61.11111111111111,380.55555555555554,432.2820627324882,,0.365,-0.04,2.12,-1.135,0.0
209,206735.0,A,(SVTA,369.44444444444446,361.1111111111111,366.6666666666666,1.0075757575757578,206737.0,206661.0,206676.0,206694.0,206724.0,206743.0,206782.0,206785.0,206807.0,1.0,True,175.0,52.77777777777778,230.5555555555556,379.3158771657316,0.165,0.0399999999999999,-0.075,1.495,-0.68,1.0
209,42451.0,A,(N,486.1111111111111,716.6666666666666,631.3888888888889,0.7699076110866695,42452.0,,,,42440.0,42466.0,42490.0,42522.0,42552.0,0.0,True,,72.22222222222221,311.11111111111114,446.2186808181737,,0.31,0.0399999999999999,1.35,-0.615,0.0
209,632292.0,A,(SVTA,391.6666666666667,394.44444444444446,503.3333333333333,0.7781456953642385,632293.0,,,,632267.0,632299.0,632317.0,632365.0,632391.0,0.0,True,,88.88888888888889,344.44444444444446,550.3777626676844,,0.39,0.065,1.725,-0.4349999999999999,0.0
118,307100.0,A,(N,597.2222222222222,816.6666666666666,797.5,0.7488679902473006,307102.0,,,,307075.0,307132.0,307151.0,307182.0,307213.0,1.0,True,,158.33333333333331,383.33333333333337,496.0307567358168,,-0.355,-0.0999999999999999,1.46,-1.205,0.0
232,33511.0,A,(SBR,719.4444444444445,716.6666666666666,913.8888888888888,0.7872340425531915,33513.0,33455.0,33463.0,33472.0,33483.0,33549.0,33590.0,33616.0,33648.0,0.0,True,77.77777777777779,183.3333333333333,458.3333333333333,540.3595256756532,0.065,0.33,0.045,0.86,-0.4,1.0
232,409724.0,A,(SBR,730.5555555555555,727.7777777777777,1061.388888888889,0.6883014917560848,409725.0,,,,409701.0,409738.0,409796.0,409829.0,409868.0,0.0,True,,102.77777777777776,463.8888888888889,542.734396610393,,0.305,-0.025,0.85,-0.395,0.0
232,120532.0,A,(SBR,738.8888888888889,716.6666666666666,941.6666666666666,0.784660766961652,120533.0,120431.0,120441.0,120456.0,120522.0,120540.0,120601.0,120633.0,120673.0,0.0,True,252.77777777777777,50.0,419.44444444444446,487.960737015632,-0.06,0.27,-0.19,0.605,-0.375,1.0
232,582588.0,A,(SBR,694.4444444444445,747.2222222222223,978.3333333333334,0.7098239636570131,582589.0,582479.0,582493.0,582512.0,582577.0,582597.0,582660.0,582693.0,582730.0,0.0,True,272.2222222222222,55.55555555555555,425.0,510.0,-0.135,0.3299999999999999,-0.19,0.995,-0.45,1.0
209,221024.0,A,(SVTA,391.6666666666667,358.3333333333333,377.5,1.0375275938189843,221025.0,,,,221012.0,221032.0,221068.0,221091.0,221118.0,0.0,True,,55.55555555555555,294.44444444444446,470.4842164739883,,0.215,-0.0249999999999999,1.69,-0.595,0.0
232,245833.0,A,(SBR,725.0,738.8888888888889,732.5,0.9897610921501706,245834.0,,,,245822.0,245876.0,245883.0,245903.0,245992.0,5.0,True,,150.0,472.22222222222223,554.5968739861089,,0.155,0.0999999999999999,0.46,-0.345,0.0
232,521663.0,A,(SBR,719.4444444444445,730.5555555555555,714.1666666666667,1.0073901205756517,521665.0,521572.0,521592.0,521602.0,521643.0,521672.0,521740.0,521776.0,521818.0,0.0,True,197.22222222222223,80.55555555555556,486.1111111111111,573.108587837814,-0.0149999999999999,0.25,-0.15,0.66,-0.33,1.0
232,20167.0,A,(SBR,727.7777777777777,2669.4444444444443,1017.5,0.7152607152607152,20169.0,20116.0,20122.0,20129.0,20140.0,20206.0,20248.0,20274.0,20307.0,0.0,True,66.66666666666667,183.3333333333333,463.8888888888889,543.7691628436755,-0.0549999999999999,0.325,0.065,0.78,-0.4049999999999999,1.0
232,625680.0,A,(SBR,738.8888888888889,755.5555555555555,795.0,0.9294199860237596,625682.0,625615.0,625626.0,625636.0,625669.0,625688.0,625753.0,625791.0,625826.0,0.0,True,150.0,52.77777777777778,436.1111111111112,507.349905373869,-0.015,0.25,-0.2,0.755,-0.3249999999999999,1.0
232,346792.0,A,(SBR,755.5555555555555,3094.4444444444443,1022.7777777777776,0.7387289516567084,346793.0,346699.0,346737.0,346762.0,346778.0,346815.0,346869.0,346900.0,346932.0,0.0,True,219.44444444444443,102.77777777777776,427.77777777777777,492.1358678437293,-0.0249999999999999,0.275,-0.0199999999999999,0.785,-0.4499999999999999,1.0
232,187950.0,A,(SBR,727.7777777777777,730.5555555555555,953.3333333333331,0.7634032634032634,187952.0,187857.0,187860.0,187874.0,187939.0,187959.0,188021.0,188053.0,188099.0,0.0,True,227.77777777777777,55.55555555555555,444.4444444444444,520.9764434430423,-0.0999999999999999,0.285,-0.19,0.86,-0.4349999999999999,1.0
232,79740.0,A,(SBR,700.0,713.8888888888889,942.2222222222224,0.7429245283018867,79742.0,79641.0,79651.0,79670.0,79714.0,79756.0,79817.0,79845.0,79885.0,0.0,True,202.77777777777777,116.66666666666669,475.0,567.733589433837,-0.0399999999999999,0.265,0.005,0.645,-0.35,1.0
232,222963.0,A,(SBR,747.2222222222223,752.7777777777777,962.2222222222224,0.7765588914549654,222965.0,,,,222950.0,223003.0,223033.0,223066.0,223099.0,0.0,True,,147.22222222222223,413.88888888888886,478.80522168614647,,0.315,0.005,0.66,-0.3849999999999999,0.0
232,228928.0,A,(SBR,752.7777777777777,3083.333333333333,1148.611111111111,0.6553808948004837,228929.0,,,,228914.0,228968.0,229001.0,229030.0,229068.0,0.0,True,,150.0,427.77777777777777,493.04303150365,,0.275,0.0149999999999999,0.635,-0.3999999999999999,0.0
222,498217.0,A,(N,469.44444444444446,625.0,795.0,0.5904961565338924,498216.0,,,,498205.0,498237.0,498252.0,498294.0,498331.0,1.0,True,,88.88888888888889,350.0,510.8294681810459,,-0.025,-0.085,0.8300000000000001,-0.02,0.0
232,464242.0,A,(SBR,730.5555555555555,691.6666666666666,1312.5,0.5566137566137566,464243.0,,,,464229.0,464256.0,464320.0,464347.0,464396.0,0.0,True,,75.0,463.8888888888889,542.734396610393,,0.265,-0.035,0.915,-0.38,0.0
209,125086.0,A,(N,400.0,602.7777777777777,543.3333333333333,0.736196319018405,125087.0,,,,125076.0,125099.0,125128.0,125160.0,125204.0,5.0,True,,63.888888888888886,355.55555555555554,562.1826951410452,,0.075,-0.045,1.56,-0.41,0.0
232,434960.0,A,(SBR,744.4444444444445,755.5555555555555,970.2777777777776,0.7672487832808474,434961.0,,,,434948.0,434975.0,435032.0,435066.0,435100.0,0.0,True,,75.0,422.22222222222223,489.3560258812953,,0.305,-0.03,0.86,-0.435,0.0
232,148330.0,A,(SBR,741.6666666666667,752.7777777777777,851.9444444444446,0.8705575480925986,148332.0,148227.0,148236.0,148253.0,148319.0,148339.0,148401.0,148437.0,148475.0,0.0,True,255.55555555555557,55.55555555555555,433.33333333333337,503.17344981551935,-0.0649999999999999,0.265,-0.155,0.705,-0.345,1.0
232,61683.0,A,(SBR,733.3333333333333,722.2222222222222,1054.1666666666667,0.6956521739130433,61684.0,61592.0,61608.0,61617.0,61663.0,61723.0,61757.0,61787.0,61822.0,0.0,True,197.22222222222223,166.66666666666666,441.6666666666666,515.7555505070089,0.0749999999999999,0.315,0.0149999999999999,0.865,-0.38,1.0
232,195390.0,A,(SBR,744.4444444444445,1955.5555555555557,1027.5,0.7245201405785348,195391.0,195290.0,195301.0,195317.0,195367.0,195399.0,195464.0,195491.0,195526.0,0.0,True,213.88888888888889,88.88888888888889,441.6666666666666,511.8921586521444,-0.07,0.265,-0.185,0.685,-0.41,1.0
232,195122.0,A,(SBR,686.1111111111111,744.4444444444445,1026.9444444444443,0.668109277792805,195124.0,,,,195110.0,195131.0,195197.0,195227.0,195262.0,0.0,True,,58.333333333333336,422.22222222222223,509.7343031708381,,0.295,-0.165,0.785,-0.39,0.0
209,286391.0,A,(SVTA,394.44444444444446,372.22222222222223,381.94444444444446,1.0327272727272727,286392.0,286302.0,286325.0,286344.0,286381.0,286399.0,286435.0,286462.0,286485.0,0.0,True,219.44444444444443,50.0,288.88888888888886,459.97890677637184,0.02,0.12,-0.095,1.655,-0.54,1.0
209,203778.0,A,(SVTA,402.77777777777777,377.77777777777777,384.44444444444446,1.0476878612716762,203779.0,203704.0,203715.0,203733.0,203766.0,203786.0,203832.0,203852.0,203876.0,0.0,True,172.22222222222223,55.55555555555555,305.5555555555556,481.4569204856495,0.275,0.295,-0.0849999999999999,1.5650000000000002,-0.62,1.0
232,453829.0,A,(SBR,713.8888888888889,747.2222222222223,1274.7222222222222,0.5600348659838745,453831.0,,,,453818.0,453845.0,453906.0,453941.0,453973.0,0.0,True,,75.0,430.5555555555556,509.581773702638,,0.225,-0.105,0.88,-0.4499999999999999,0.0
232,76888.0,A,(SBR,733.3333333333333,1872.2222222222224,1169.7222222222222,0.626929470434576,76889.0,76806.0,76822.0,76833.0,76872.0,76925.0,76965.0,76989.0,77026.0,0.0,True,183.3333333333333,147.22222222222223,427.77777777777777,499.5368225036439,0.0,0.235,0.03,0.715,-0.355,1.0
232,27306.0,A,(SBR,713.8888888888889,702.7777777777777,1098.0555555555554,0.6501391348343032,27308.0,27227.0,27238.0,27246.0,27275.0,27345.0,27382.0,27411.0,27448.0,0.0,True,133.33333333333334,194.44444444444449,480.55555555555554,568.7590119390733,0.08,0.325,0.08,0.65,-0.2999999999999999,1.0
232,486420.0,A,(SBR,747.2222222222223,716.6666666666666,951.1111111111112,0.7856308411214954,486421.0,,,,486401.0,486433.0,486497.0,486520.0,486555.0,0.0,True,,88.88888888888889,427.77777777777777,494.8725110044736,,0.255,-0.0349999999999999,0.78,-0.3299999999999999,0.0
222,412537.0,A,(N,458.3333333333333,1005.5555555555557,833.8888888888889,0.5496335776149234,412537.0,,,,412526.0,412551.0,412597.0,412625.0,412666.0,1.0,True,,69.44444444444444,388.8888888888889,574.4269579035529,,-0.15,0.03,0.585,-0.04,0.0
232,273481.0,A,(SBR,722.2222222222222,741.6666666666667,965.8333333333331,0.7477710670117917,273489.0,,,,273465.0,273520.0,273550.0,273585.0,273620.0,0.0,True,,152.7777777777778,430.5555555555556,506.63334910697546,,0.32,0.0549999999999999,0.825,-0.3949999999999999,0.0
232,354675.0,A,(SBR,700.0,730.5555555555555,1264.9999999999998,0.5533596837944665,354676.0,354594.0,354622.0,354643.0,354663.0,354711.0,354749.0,354784.0,354815.0,0.0,True,191.66666666666669,133.33333333333334,422.22222222222223,504.652079496744,0.0049999999999999,0.215,-0.045,0.685,-0.3299999999999999,1.0
201,542396.0,A,(N,461.1111111111112,1458.3333333333333,1030.2777777777778,0.4475599892154219,542398.0,,,,542382.0,542411.0,542458.0,542490.0,542514.0,0.0,True,,80.55555555555556,366.6666666666666,539.9687630411975,,0.22,-0.0349999999999999,1.08,-0.23,0.0
209,286111.0,A,(SVTA,386.1111111111112,383.33333333333337,398.33333333333337,0.9693165969316596,286112.0,286034.0,286046.0,286065.0,286101.0,286119.0,286155.0,286160.0,286184.0,1.0,True,186.11111111111111,50.0,230.5555555555556,371.0388983768589,0.095,0.035,-0.01,1.675,-0.51,1.0
202,420144.0,A,(N,472.22222222222223,1097.2222222222224,756.9444444444445,0.6238532110091743,420144.0,,,,420122.0,420174.0,420223.0,420241.0,420261.0,0.0,True,,144.44444444444443,386.1111111111112,561.8741980008381,,0.0199999999999999,-0.175,1.95,-0.17,0.0
232,552917.0,A,(SBR,733.3333333333333,738.8888888888889,1035.0,0.7085346215780998,552918.0,552834.0,552847.0,552856.0,552905.0,552927.0,552994.0,553025.0,553056.0,0.0,True,197.22222222222223,61.11111111111111,419.44444444444446,489.8055857016249,-0.03,0.255,-0.15,0.73,-0.3949999999999999,1.0
202,290254.0,A,(N,500.0,1358.3333333333337,1019.1666666666669,0.490596892886345,290254.0,,,,290235.0,290265.0,290309.0,290345.0,290374.0,0.0,True,,83.33333333333333,386.1111111111112,546.0435699162783,,0.245,-0.125,1.365,-0.01,0.0
232,350096.0,A,(SBR,752.7777777777777,736.1111111111112,908.3333333333334,0.8287461773700304,350097.0,350027.0,350035.0,350045.0,350083.0,350113.0,350169.0,350202.0,350232.0,0.0,True,155.55555555555557,83.33333333333333,413.88888888888886,477.0351408704145,-0.0249999999999999,0.265,0.0,0.725,-0.35,1.0
232,244508.0,A,(SBR,686.1111111111111,761.1111111111111,853.6111111111111,0.8037748128864302,244509.0,244421.0,244458.0,244482.0,244493.0,244547.0,244580.0,244612.0,244644.0,0.0,True,200.0,150.0,419.44444444444446,506.38078801839833,0.365,0.38,0.0699999999999999,0.97,-0.38,1.0
232,225739.0,A,(SBR,702.7777777777777,744.4444444444445,1102.2222222222222,0.6376008064516129,225740.0,,,,225726.0,225778.0,225814.0,225842.0,225875.0,0.0,True,,144.44444444444443,413.88888888888886,493.7132212526837,,0.315,-0.005,0.92,-0.41,0.0
200,590946.0,A,(N,622.2222222222223,972.2222222222222,730.0,0.8523592085235921,590947.0,590888.0,590900.0,590922.0,590930.0,590966.0,590999.0,591049.0,591090.0,0.0,True,116.66666666666669,100.0,444.4444444444444,563.436169819011,-0.01,0.215,-0.01,0.95,-0.335,1.0
209,221812.0,A,(SVTA,369.44444444444446,358.3333333333333,360.27777777777777,1.0254433307633,221814.0,,,,221802.0,221820.0,221857.0,221880.0,221904.0,0.0,True,,50.0,283.3333333333333,466.14722254101946,,0.295,-0.005,1.56,-0.615,0.0
207,640475.0,A,(SVTA,461.1111111111112,477.7777777777778,486.94444444444446,0.9469480889903024,640474.0,,,,640460.0,640496.0,640506.0,640533.0,640594.0,0.0,True,,100.0,372.22222222222223,548.1501079357612,,0.5800000000000001,0.365,0.1,-1.1949999999999998,0.0
232,24640.0,A,(SBR,711.1111111111111,1977.7777777777776,1200.8333333333337,0.5921813555401341,24641.0,24549.0,24579.0,24600.0,24623.0,24679.0,24718.0,24748.0,24781.0,0.0,True,205.55555555555557,155.55555555555557,438.88888888888886,520.4581982360457,0.0199999999999999,0.24,-0.045,0.62,-0.4049999999999999,1.0
222,315011.0,A,(NOD,477.7777777777778,1266.6666666666663,889.7222222222223,0.5369965657196378,315011.0,314956.0,314961.0,314987.0,314999.0,315026.0,315076.0,315094.0,315128.0,1.0,True,119.44444444444446,75.0,358.3333333333333,518.411033833193,-0.0799999999999999,-0.095,-0.035,0.775,-0.0099999999999999,1.0
232,345188.0,A,(SBR,686.1111111111111,744.4444444444445,1133.0555555555554,0.6055405736700172,345189.0,345123.0,345133.0,345150.0,345174.0,345227.0,345267.0,345296.0,345328.0,0.0,True,141.66666666666666,147.22222222222223,427.77777777777777,516.4413334757176,0.04,0.355,0.005,0.86,-0.39,1.0
118,482682.0,A,(N,672.2222222222223,869.4444444444445,806.1111111111111,0.8339076498966231,482702.0,482612.0,482623.0,482648.0,482666.0,482717.0,482730.0,482766.0,482799.0,1.0,True,150.0,141.66666666666666,369.44444444444446,450.6015772840486,-0.035,-0.3350000000000001,-0.0949999999999999,1.545,-1.165,1.0
232,530648.0,A,(SBR,719.4444444444445,725.0,731.1111111111111,0.9840425531914894,530650.0,530603.0,530613.0,530625.0,530637.0,530657.0,530722.0,530751.0,530784.0,0.0,True,94.44444444444444,55.55555555555555,408.3333333333333,481.4112137837638,-0.0849999999999999,0.345,-0.14,0.92,-0.41,1.0
232,361165.0,A,(SBR,730.5555555555555,722.2222222222222,936.1111111111112,0.7804154302670623,361166.0,361083.0,361093.0,361102.0,361153.0,361180.0,361236.0,361268.0,361304.0,0.0,True,194.44444444444449,75.0,419.44444444444446,490.7358915459242,0.015,0.235,0.015,0.7050000000000001,-0.345,1.0
232,22066.0,A,(SBR,725.0,1833.3333333333333,1176.6666666666663,0.6161473087818697,22067.0,21991.0,22001.0,22010.0,22049.0,22103.0,22141.0,22162.0,22235.0,5.0,True,161.11111111111111,150.0,516.6666666666667,606.7942268318604,0.06,0.42,0.0449999999999999,0.7999999999999999,-0.23,1.0
